id;nomenclaturalCode;eventDate;language;type;verbatimSRS;catalogNumber;continent;identifiedBy;coordinateUncertaintyInMeters;recordedBy;datasetID;rightsHolder;eventID;decimalLongitude;institutionCode;datasetName;verbatimCoordinates;modified;samplingProtocol;scientificName;ownerInstitutionCode;verbatimCoordinateSystem;countryCode;geodeticDatum;individualCount;basisOfRecord;taxonRank;lifeStage;decimalLatitude;scientificNameAuthorship;rights
INBO:NBN:BFN0017900000RY2;ICZN;25/06/1998;nl;Event;BD72;BFN0017900000RY2;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;MW298;5.76680;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;248125.67, 188978.02;25/06/1998;pitfall trap;Bembidion tetracolum;INBO;Lambert 72;BE;WGS84;8;HumanObservation;species;"Adult Male: 3; Adult Female: 1; Adult: 4";51.00270;(Say, 1823);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000RY3;ICZN;25/06/1998;nl;Event;BD72;BFN0017900000RY3;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;MW298;5.76680;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;248125.67, 188978.02;25/06/1998;pitfall trap;Pterostichus cupreus;INBO;Lambert 72;BE;WGS84;4;HumanObservation;species;"Adult: 2; Adult Male: 2; Adult Female: 0";51.00270;(Linnaeus, 1758);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000RY4;ICZN;25/06/1998;nl;Event;BD72;BFN0017900000RY4;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;MW298;5.76680;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;248125.67, 188978.02;25/06/1998;pitfall trap;Tachys parvulus;INBO;Lambert 72;BE;WGS84;3;HumanObservation;species;"Adult: 3; Adult Male: 0; Adult Female: 0";51.00270;(Duftschmid, 1812);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000RY5;ICZN;7/08/1998;nl;Event;BD72;BFN0017900000RY5;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;ME398;5.72183;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;245057.58, 184107.64;7/08/1998;pitfall trap;Agonum marginatum;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 0; Adult Female: 1";50.95944;(Linnaeus, 1758);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000RY6;ICZN;7/08/1998;nl;Event;BD72;BFN0017900000RY6;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;ME398;5.72183;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;245057.58, 184107.64;7/08/1998;pitfall trap;Bembidion atrocoeruleum;INBO;Lambert 72;BE;WGS84;4;HumanObservation;species;"Adult: 2; Adult Male: 0; Adult Female: 2";50.95944;(Stephens, 1829);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000RY7;ICZN;7/08/1998;nl;Event;BD72;BFN0017900000RY7;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;ME398;5.72183;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;245057.58, 184107.64;7/08/1998;pitfall trap;Bembidion decorum;INBO;Lambert 72;BE;WGS84;10;HumanObservation;species;"Adult: 5; Adult Male: 2; Adult Female: 3";50.95944;(Zenker, 1801);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000RY8;ICZN;7/08/1998;nl;Event;BD72;BFN0017900000RY8;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;ME398;5.72183;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;245057.58, 184107.64;7/08/1998;pitfall trap;Bembidion femoratum;INBO;Lambert 72;BE;WGS84;12;HumanObservation;species;"Adult: 6; Adult Male: 2; Adult Female: 4";50.95944;(Sturm, 1825);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000RY9;ICZN;7/08/1998;nl;Event;BD72;BFN0017900000RY9;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;ME398;5.72183;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;245057.58, 184107.64;7/08/1998;pitfall trap;Bembidion testaceum;INBO;Lambert 72;BE;WGS84;4;HumanObservation;species;"Adult: 2; Adult Male: 1; Adult Female: 1";50.95944;(Duftschmid, 1812);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000RYA;ICZN;7/08/1998;nl;Event;BD72;BFN0017900000RYA;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;ME398;5.72183;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;245057.58, 184107.64;7/08/1998;pitfall trap;Bembidion tetracolum;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 0; Adult Female: 1";50.95944;(Say, 1823);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000RYB;ICZN;22/06/1999;nl;Event;BD72;BFN0017900000RYB;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;MW199;5.76680;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;248125.67, 188978.02;22/06/1999;pitfall trap;Agonum albipes;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 0; Adult Female: 1";51.00270;(Fabricius, 1796);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000RYC;ICZN;22/06/1999;nl;Event;BD72;BFN0017900000RYC;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;MW199;5.76680;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;248125.67, 188978.02;22/06/1999;pitfall trap;Agonum dorsale;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 1; Adult Female: 0";51.00270;(Pontoppidan, 1763);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000RYD;ICZN;22/06/1999;nl;Event;BD72;BFN0017900000RYD;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;MW199;5.76680;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;248125.67, 188978.02;22/06/1999;pitfall trap;Agonum muelleri;INBO;Lambert 72;BE;WGS84;4;HumanObservation;species;"Adult Female: 0; Adult: 2; Adult Male: 2";51.00270;(Herbst, 1785);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000RYE;ICZN;22/06/1999;nl;Event;BD72;BFN0017900000RYE;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;MW199;5.76680;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;248125.67, 188978.02;22/06/1999;pitfall trap;Bembidion tetracolum;INBO;Lambert 72;BE;WGS84;12;HumanObservation;species;"Adult Male: 4; Adult Female: 2; Adult: 6";51.00270;(Say, 1823);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000RYF;ICZN;22/06/1999;nl;Event;BD72;BFN0017900000RYF;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;MW199;5.76680;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;248125.67, 188978.02;22/06/1999;pitfall trap;Clivina collaris;INBO;Lambert 72;BE;WGS84;1;HumanObservation;species;"Adult: 1; Adult Male: 0; Adult Female: 0";51.00270;(Herbst, 1784);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000RYG;ICZN;22/06/1999;nl;Event;BD72;BFN0017900000RYG;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;MW199;5.76680;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;248125.67, 188978.02;22/06/1999;pitfall trap;Loricera pilicornis;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 1; Adult Female: 0";51.00270;(Fabricius, 1775);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000RYH;ICZN;24/06/1999;nl;Event;BD72;BFN0017900000RYH;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;ME299;5.72183;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;245057.58, 184107.64;24/06/1999;pitfall trap;Bembidion atrocoeruleum;INBO;Lambert 72;BE;WGS84;4;HumanObservation;species;"Adult: 2; Adult Male: 1; Adult Female: 1";50.95944;(Stephens, 1829);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000RYI;ICZN;24/06/1999;nl;Event;BD72;BFN0017900000RYI;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;ME299;5.72183;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;245057.58, 184107.64;24/06/1999;pitfall trap;Bembidion decorum;INBO;Lambert 72;BE;WGS84;6;HumanObservation;species;"Adult: 3; Adult Male: 1; Adult Female: 2";50.95944;(Zenker, 1801);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000RYJ;ICZN;24/06/1999;nl;Event;BD72;BFN0017900000RYJ;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;ME299;5.72183;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;245057.58, 184107.64;24/06/1999;pitfall trap;Bembidion femoratum;INBO;Lambert 72;BE;WGS84;8;HumanObservation;species;"Adult: 4; Adult Male: 0; Adult Female: 4";50.95944;(Sturm, 1825);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000RYK;ICZN;14/06/1999;nl;Event;BD72;BFN0017900000RYK;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;MW199;5.76680;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;248125.67, 188978.02;14/06/1999;pitfall trap;Agonum assimile;INBO;Lambert 72;BE;WGS84;8;HumanObservation;species;"Adult: 4; Adult Male: 1; Adult Female: 3";51.00270;(Paykull, 1790);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000RYL;ICZN;14/06/1999;nl;Event;BD72;BFN0017900000RYL;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;MW199;5.76680;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;248125.67, 188978.02;14/06/1999;pitfall trap;Agonum dorsale;INBO;Lambert 72;BE;WGS84;22;HumanObservation;species;"Adult Male: 8; Adult Female: 3; Adult: 11";51.00270;(Pontoppidan, 1763);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000RYM;ICZN;14/06/1999;nl;Event;BD72;BFN0017900000RYM;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;MW199;5.76680;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;248125.67, 188978.02;14/06/1999;pitfall trap;Agonum micans;INBO;Lambert 72;BE;WGS84;4;HumanObservation;species;"Adult: 2; Adult Male: 2; Adult Female: 0";51.00270;(Nicolai, 1822);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000RYN;ICZN;14/06/1999;nl;Event;BD72;BFN0017900000RYN;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;MW199;5.76680;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;248125.67, 188978.02;14/06/1999;pitfall trap;Agonum muelleri;INBO;Lambert 72;BE;WGS84;14;HumanObservation;species;"Adult: 7; Adult Male: 4; Adult Female: 3";51.00270;(Herbst, 1785);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000RYO;ICZN;14/06/1999;nl;Event;BD72;BFN0017900000RYO;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;MW199;5.76680;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;248125.67, 188978.02;14/06/1999;pitfall trap;Amara ovata;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 0; Adult Female: 1";51.00270;(Fabricius, 1792);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000RYP;ICZN;14/06/1999;nl;Event;BD72;BFN0017900000RYP;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;MW199;5.76680;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;248125.67, 188978.02;14/06/1999;pitfall trap;Bembidion testaceum;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 0; Adult Female: 1";51.00270;(Duftschmid, 1812);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000RYQ;ICZN;14/06/1999;nl;Event;BD72;BFN0017900000RYQ;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;MW199;5.76680;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;248125.67, 188978.02;14/06/1999;pitfall trap;Bembidion tetracolum;INBO;Lambert 72;BE;WGS84;14;HumanObservation;species;"Adult: 7; Adult Male: 4; Adult Female: 3";51.00270;(Say, 1823);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000RYR;ICZN;14/06/1999;nl;Event;BD72;BFN0017900000RYR;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;MW199;5.76680;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;248125.67, 188978.02;14/06/1999;pitfall trap;Chlaenius nitidulus;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 1; Adult Female: 0";51.00270;(Schrank, 1781);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000RYS;ICZN;14/06/1999;nl;Event;BD72;BFN0017900000RYS;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;MW199;5.76680;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;248125.67, 188978.02;14/06/1999;pitfall trap;Clivina collaris;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 2; Adult Male: 0; Adult Female: 0";51.00270;(Herbst, 1784);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000RYT;ICZN;14/06/1999;nl;Event;BD72;BFN0017900000RYT;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;MW199;5.76680;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;248125.67, 188978.02;14/06/1999;pitfall trap;Clivina fossor;INBO;Lambert 72;BE;WGS84;1;HumanObservation;species;"Adult: 1; Adult Male: 0; Adult Female: 0";51.00270;(Linnaeus, 1758);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000RYU;ICZN;14/06/1999;nl;Event;BD72;BFN0017900000RYU;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;MW199;5.76680;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;248125.67, 188978.02;14/06/1999;pitfall trap;Elaphrus aureus;INBO;Lambert 72;BE;WGS84;4;HumanObservation;species;"Adult: 2; Adult Male: 2; Adult Female: 0";51.00270;P.H. M??ller, 1821);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000RYV;ICZN;14/06/1999;nl;Event;BD72;BFN0017900000RYV;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;MW199;5.76680;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;248125.67, 188978.02;14/06/1999;pitfall trap;Harpalus affinis;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 1; Adult Female: 0";51.00270;(Schrank, 1781);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000RYW;ICZN;14/06/1999;nl;Event;BD72;BFN0017900000RYW;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;MW199;5.76680;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;248125.67, 188978.02;14/06/1999;pitfall trap;Nebria brevicollis;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 0; Adult Female: 1";51.00270;(Fabricius, 1792);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000RYX;ICZN;14/06/1999;nl;Event;BD72;BFN0017900000RYX;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;MW199;5.76680;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;248125.67, 188978.02;14/06/1999;pitfall trap;Pterostichus vernalis;INBO;Lambert 72;BE;WGS84;4;HumanObservation;species;"Adult: 2; Adult Male: 2; Adult Female: 0";51.00270;(Panzer, 1796);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000RYY;ICZN;24/06/1999;nl;Event;BD72;BFN0017900000RYY;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;ME399;5.72183;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;245057.58, 184107.64;24/06/1999;pitfall trap;Bembidion atrocoeruleum;INBO;Lambert 72;BE;WGS84;16;HumanObservation;species;"Adult: 8; Adult Male: 4; Adult Female: 4";50.95944;(Stephens, 1829);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000RYZ;ICZN;24/06/1999;nl;Event;BD72;BFN0017900000RYZ;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;ME399;5.72183;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;245057.58, 184107.64;24/06/1999;pitfall trap;Bembidion decorum;INBO;Lambert 72;BE;WGS84;8;HumanObservation;species;"Adult: 4; Adult Male: 2; Adult Female: 2";50.95944;(Zenker, 1801);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000RZ0;ICZN;24/06/1999;nl;Event;BD72;BFN0017900000RZ0;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;ME399;5.72183;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;245057.58, 184107.64;24/06/1999;pitfall trap;Bembidion femoratum;INBO;Lambert 72;BE;WGS84;30;HumanObservation;species;"Adult Female: 12; Adult: 15; Adult Male: 3";50.95944;(Sturm, 1825);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000RZ1;ICZN;24/06/1999;nl;Event;BD72;BFN0017900000RZ1;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;ME399;5.72183;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;245057.58, 184107.64;24/06/1999;pitfall trap;Bembidion properans;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 0; Adult Female: 1";50.95944;(Stephens, 1829);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000RZ2;ICZN;24/06/1999;nl;Event;BD72;BFN0017900000RZ2;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;ME399;5.72183;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;245057.58, 184107.64;24/06/1999;pitfall trap;Bembidion punctulatum;INBO;Lambert 72;BE;WGS84;6;HumanObservation;species;"Adult: 3; Adult Male: 1; Adult Female: 2";50.95944;(Drapiez, 1820);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000RZ3;ICZN;24/06/1999;nl;Event;BD72;BFN0017900000RZ3;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;ME399;5.72183;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;245057.58, 184107.64;24/06/1999;pitfall trap;Bembidion testaceum;INBO;Lambert 72;BE;WGS84;6;HumanObservation;species;"Adult: 3; Adult Male: 1; Adult Female: 2";50.95944;(Duftschmid, 1812);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000RZ4;ICZN;26/08/1999;nl;Event;BD72;BFN0017900000RZ4;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;MW199;5.76680;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;248125.67, 188978.02;26/08/1999;pitfall trap;Pterostichus cupreus;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 1; Adult Female: 0";51.00270;(Linnaeus, 1758);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000RZ5;ICZN;18/08/1998;nl;Event;BD72;BFN0017900000RZ5;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;ME398;5.72183;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;245057.58, 184107.64;18/08/1998;pitfall trap;Bembidion femoratum;INBO;Lambert 72;BE;WGS84;4;HumanObservation;species;"Adult: 2; Adult Male: 1; Adult Female: 1";50.95944;(Sturm, 1825);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000RZ6;ICZN;9/08/1999;nl;Event;BD72;BFN0017900000RZ6;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;MW199;5.76680;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;248125.67, 188978.02;9/08/1999;pitfall trap;Bembidion quadrimaculatum;INBO;Lambert 72;BE;WGS84;12;HumanObservation;species;"Adult: 6; Adult Male: 2; Adult Female: 4";51.00270;(Linnaeus, 1761);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000RZ7;ICZN;9/08/1999;nl;Event;BD72;BFN0017900000RZ7;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;MW199;5.76680;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;248125.67, 188978.02;9/08/1999;pitfall trap;Bembidion tetracolum;INBO;Lambert 72;BE;WGS84;4;HumanObservation;species;"Adult: 2; Adult Male: 1; Adult Female: 1";51.00270;(Say, 1823);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000RZ8;ICZN;7/08/1998;nl;Event;BD72;BFN0017900000RZ8;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;ME198;5.72183;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;245057.58, 184107.64;7/08/1998;pitfall trap;Bembidion atrocoeruleum;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult Female: 0; Adult: 1; Adult Male: 1";50.95944;(Stephens, 1829);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000RZ9;ICZN;7/08/1998;nl;Event;BD72;BFN0017900000RZ9;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;ME198;5.72183;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;245057.58, 184107.64;7/08/1998;pitfall trap;Bembidion decorum;INBO;Lambert 72;BE;WGS84;6;HumanObservation;species;"Adult: 3; Adult Male: 3; Adult Female: 0";50.95944;(Zenker, 1801);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000RZA;ICZN;7/08/1998;nl;Event;BD72;BFN0017900000RZA;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;ME198;5.72183;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;245057.58, 184107.64;7/08/1998;pitfall trap;Bembidion femoratum;INBO;Lambert 72;BE;WGS84;18;HumanObservation;species;"Adult: 9; Adult Male: 3; Adult Female: 6";50.95944;(Sturm, 1825);http://creativecommons.org/licenses/by-nc-sa/3.0/
